DATE,FIPS,DS_TEMP_VARIATION_PREVIOUS_DAY,DS_DAILY_CLOUDCOVER,DS_WEATHER_ICON,DS_DAILY_LOW_TEMP,DS_DAILY_HIGH_TEMP,DS_DAILY_TOTAL_RAINFALL,STORE_BRAND_ID,TOTAL_TRAFFIC,DINEIN_TRAFFIC,DRIVETHRU_TRAFFIC
11/27/20,6029,4.08,0,clear-day,33.16,63.13,0.00002,3-1100217,279,21,250
11/27/20,6029,4.08,0,clear-day,33.16,63.13,0.00002,3-1100463,146,12,127
11/27/20,6029,4.08,0,clear-day,33.16,63.13,0.00002,3-1100419,228,8,210
11/21/20,6073,-2.47,0.52,partly-cloudy-day,51.99,73.27,0.00001,3-1100250,377,72,280
11/22/20,6073,-0.27,0.53,partly-cloudy-day,50.61,73,0.00001,3-1100250,296,68,228
11/27/20,6073,-3.4,0,clear-day,41.79,54.52,0.00001,3-1100250,287,83,185
11/21/20,24005,5.07,0.4,partly-cloudy-day,45.87,65.42,0.00007,Jan-57,50,37,0
11/21/20,24005,5.07,0.4,partly-cloudy-day,45.87,65.42,0.00007,Feb-80,327,51,276
11/21/20,24005,5.07,0.4,partly-cloudy-day,45.87,65.42,0.00007,23-Jan,127,81,0
11/21/20,24005,5.07,0.4,partly-cloudy-day,45.87,65.42,0.00007,Jan-98,80,60,0
11/21/20,24005,5.07,0.4,partly-cloudy-day,45.87,65.42,0.00007,Jan-41,68,46,0
11/22/20,24005,-9.57,0.86,rain,47.87,55.85,0.00024,Jan-57,34,21,0
11/22/20,24005,-9.57,0.86,rain,47.87,55.85,0.00024,Feb-80,229,35,194
11/22/20,24005,-9.57,0.86,rain,47.87,55.85,0.00024,23-Jan,92,57,0
11/22/20,24005,-9.57,0.86,rain,47.87,55.85,0.00024,Jan-98,61,44,0
11/22/20,24005,-9.57,0.86,rain,47.87,55.85,0.00024,Jan-41,75,48,0
11/27/20,24005,-7.87,0.56,partly-cloudy-day,49.64,59.1,0.00018,Jan-57,48,32,0
11/27/20,24005,-7.87,0.56,partly-cloudy-day,49.64,59.1,0.00018,Feb-80,188,26,162
11/27/20,24005,-7.87,0.56,partly-cloudy-day,49.64,59.1,0.00018,23-Jan,75,43,0
11/27/20,24005,-7.87,0.56,partly-cloudy-day,49.64,59.1,0.00018,Jan-98,51,40,0
11/27/20,24005,-7.87,0.56,partly-cloudy-day,49.64,59.1,0.00018,Jan-41,53,33,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-1359,141,57,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,25-Jan,122,69,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-691,84,42,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Feb-42,275,9,263
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-667,100,66,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Jan-51,116,9,50
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Jan-40,138,33,75
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,17-Jan,103,4,62
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Jan-69,138,79,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-223,242,1,225
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-1038,166,107,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100131,204,0,204
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,24-Jan,179,19,105
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-1675,118,24,46
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100675,174,0,174
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-670,196,50,60
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Jan-98,173,14,107
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-912,130,59,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1102786,227,0,227
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-1579,189,15,108
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1102654,213,1,212
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-783,262,33,174
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100239,157,0,157
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,1-1448,133,30,84
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Jan-70,131,58,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-942,257,6,234
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-1517,241,0,234
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Jan-44,174,80,0
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100432,220,7,211
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100552,308,9,279
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-903,221,0,203
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100207,196,8,176
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100461,265,0,265
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100188,259,11,238
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1102671,128,0,128
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100208,401,27,353
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-1645,161,14,137
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Feb-55,338,0,328
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100322,271,18,241
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100093,244,4,209
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100021,159,0,156
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-1187,302,28,267
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-1208,242,0,237
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100399,352,27,307
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-174,246,0,207
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,11-Feb,423,2,404
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-1239,308,13,277
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-345,174,0,157
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Feb-82,269,21,240
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100241,229,0,189
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-155,268,0,252
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1102729,176,3,173
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-209,250,1,228
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,2-1333,328,6,308
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,Feb-69,236,5,215
11/21/20,49035,0.01,0.02,clear-day,21.18,30.12,0.00007,3-1100367,284,5,203
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,Feb-42,157,2,145
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,Jan-69,92,54,0
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-223,155,0,136
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100131,119,0,119
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100675,101,0,101
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1102786,164,0,164
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,1-1579,110,17,61
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1102654,146,3,143
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100239,100,0,100
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-942,176,0,167
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-1517,188,0,175
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100432,175,4,171
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100552,213,9,194
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-903,200,0,172
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100207,161,0,161
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100461,174,0,174
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100188,215,0,209
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1102671,54,0,54
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100208,314,20,282
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-1645,119,0,107
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,Feb-55,263,0,248
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100322,169,8,148
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100093,183,0,159
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100021,104,0,94
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-1187,164,2,152
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-1208,154,0,150
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100399,248,10,217
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-174,229,0,186
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,11-Feb,336,3,305
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-1239,189,1,161
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-345,166,1,143
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,Feb-82,226,8,205
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100241,172,9,135
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-155,161,0,150
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1102729,111,0,111
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-209,161,0,139
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,2-1333,220,5,205
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,Feb-69,189,3,158
11/22/20,49035,3.91,0.2,clear-day,24.67,34.03,0.00004,3-1100367,192,6,149
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-667,72,43,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-1359,89,33,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,25-Jan,105,42,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-691,86,34,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Feb-42,189,0,189
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Jan-51,80,10,32
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Jan-40,81,24,38
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-292,56,20,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,17-Jan,58,5,33
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Jan-69,92,49,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-223,155,0,142
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-1038,119,69,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100131,155,0,155
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,24-Jan,113,13,60
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-1675,110,18,39
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100675,114,0,114
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-670,114,32,30
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Jan-98,118,8,63
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-912,118,54,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1102786,188,0,187
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-1579,124,18,66
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1102654,133,0,133
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-783,158,32,88
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100239,91,0,91
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,1-1448,125,19,64
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Jan-70,98,37,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-942,184,0,165
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-1517,167,0,159
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Jan-44,106,49,0
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100432,184,3,176
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100552,192,8,165
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-903,184,0,170
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100207,175,11,153
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100461,183,0,183
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100188,204,0,192
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1102671,116,0,113
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100208,357,8,319
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-1645,129,2,109
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Feb-55,245,4,230
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100322,205,10,178
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100093,213,0,209
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100021,133,0,108
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-1187,207,14,176
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-1208,219,27,170
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100399,248,10,220
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-174,185,1,163
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,11-Feb,285,2,256
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-1239,253,6,220
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-345,156,13,127
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Feb-82,223,14,208
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100241,194,2,167
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-155,179,0,172
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1102729,136,5,131
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-209,171,0,163
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,2-1333,283,7,262
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,Feb-69,173,12,148
11/27/20,49035,10.86,0.01,clear-day,9.25,26.08,0.00011,3-1100367,309,11,211
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-81,337,5,325
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-68,192,1,188
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-52,144,144,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-64,252,0,240
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,2-1671,222,0,212
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-63,321,7,311
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-55,75,57,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-73,59,39,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,21-Feb,121,0,115
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,17-Jan,97,62,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,20-Jan,107,59,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,1-1692,81,54,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,2-Feb,369,1,352
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-30,252,6,240
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,2-1842,204,0,204
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-85,129,81,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,2-207,197,9,173
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-80,270,4,263
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,23-Feb,347,4,329
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,1-Jan,216,146,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-76,119,76,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Feb-77,209,4,194
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-61,181,35,116
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-48,139,14,92
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,1-1821,96,16,40
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,1-1056,175,117,0
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,Jan-46,183,49,93
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1101884,224,12,205
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,4-1067,150,30,74
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1101442,302,95,205
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1100578,372,19,237
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1100752,327,28,285
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1101589,297,0,256
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1102535,260,11,226
11/21/20,32003,1.13,0.17,clear-day,47.47,76.2,0.00002,3-1101455,155,13,138
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-64,237,7,218
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,2-1671,159,1,153
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-63,261,5,254
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,17-Jan,59,30,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,20-Jan,52,24,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,1-1692,62,41,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,2-Feb,282,0,269
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-30,200,6,193
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,2-1842,175,0,175
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-85,106,68,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,2-207,167,6,149
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-80,212,4,199
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,23-Feb,256,4,243
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-81,292,2,272
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-68,186,0,184
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-52,183,181,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-76,93,54,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Feb-77,210,4,193
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-55,56,40,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,21-Feb,106,0,99
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-61,153,29,83
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-48,124,9,88
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,1-Jan,194,128,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,1-1821,74,12,36
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,1-1056,156,111,0
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,Jan-46,145,35,69
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1101884,179,11,165
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,4-1067,111,26,49
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1101442,261,75,185
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1100578,505,2,326
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1100752,301,16,264
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1101589,256,0,215
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1102535,231,6,214
11/22/20,32003,-2.73,0.36,partly-cloudy-day,49.84,73.47,0.00002,3-1101455,123,14,104
11/28/20,6077,0.64,0.05,clear-day,30.02,64.54,0.00002,3-1100801,227,6,195
11/28/20,6077,0.64,0.05,clear-day,30.02,64.54,0.00002,3-1100308,283,2,260
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,1-550,79,28,0
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,Jan-70,79,45,0
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,1-1256,64,10,32
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,1-1688,101,69,0
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,Jan-39,82,9,35
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,1-522,127,84,0
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,Feb-34,232,1,221
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,2-248,199,0,196
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,Jan-33,71,28,15
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,Feb-90,48,19,0
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,1-819,77,43,0
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,2-738,252,7,220
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,3-Feb,107,0,103
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,2-280,216,0,212
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,25-Feb,247,0,238
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,Feb-67,344,2,340
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,2-933,327,0,313
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,2-289,150,0,140
11/28/20,18097,-3.13,0.11,clear-day,29.95,49.12,0.0001,15-Feb,228,0,206
11/28/20,24031,-3.25,0.14,clear-day,41.84,57.09,0.00002,Jan-87,76,49,0
11/28/20,24031,-3.25,0.14,clear-day,41.84,57.09,0.00002,May-63,253,204,0
11/28/20,24031,-3.25,0.14,clear-day,41.84,57.09,0.00002,2-610,298,0,272
11/28/20,25025,-2.33,0.29,rain,42.31,52.86,0.00018,1-Jan,52,36,0
11/28/20,42091,-4.3,0.31,clear-day,40.69,55.02,0.00013,May-61,360,265,0
11/28/20,42091,-4.3,0.31,clear-day,40.69,55.02,0.00013,5-102,302,241,0
11/28/20,42091,-4.3,0.31,clear-day,40.69,55.02,0.00013,Feb-77,223,0,213
11/28/20,42091,-4.3,0.31,clear-day,40.69,55.02,0.00013,Feb-44,243,0,234
11/28/20,42091,-4.3,0.31,clear-day,40.69,55.02,0.00013,Feb-97,407,0,389
11/28/20,42091,-4.3,0.31,clear-day,40.69,55.02,0.00013,5-103,301,228,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,1-852,91,0,69
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,3-Jan,24,16,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,Jan-85,41,30,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,1-837,37,32,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,7-Jan,46,29,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,1-1404,133,69,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,Jan-51,73,45,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,1-765,76,22,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,1-1224,126,80,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,2-1211,238,0,236
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,Feb-87,70,3,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,6-Feb,285,0,281
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,Jan-95,152,82,0
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,2-974,298,0,289
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,6-Feb,168,0,160
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,11-Feb,321,0,306
11/28/20,39035,-1.29,0.3,clear-day,35.42,46.04,0.00017,4-Feb,320,0,292
